ano,mes,regiao,uf,nome_uf,descricao_sexo,faixa_etaria,tipo_sintoma,descricao_pergunta,qtd_registros
2020,9,Nordeste,27,Alagoas,Mulher,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",38
2020,9,Nordeste,27,Alagoas,Homem,0-10,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Nordeste,28,Sergipe,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",10
2020,9,Nordeste,28,Sergipe,Mulher,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",7
2020,9,Nordeste,29,Bahia,Homem,41-50,,"Na semana passada, estava temporariamente afastado de algum trabalho?",59
2020,9,Nordeste,29,Bahia,Mulher,11-20,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Sudeste,31,Minas Gerais,Homem,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",78
2020,9,Norte,12,Acre,Mulher,51-60,,Tem mais de um trabalho,5
2020,9,Norte,13,Amazonas,Mulher,21-30,,Tem mais de um trabalho,15
2020,9,Norte,15,Pará,Homem,41-50,,Tem mais de um trabalho,37
2020,9,Norte,15,Pará,Homem,21-30,,Tem mais de um trabalho,25
2020,9,Norte,16,Amapá,Homem,41-50,,Tem mais de um trabalho,5
2020,9,Norte,16,Amapá,Mulher,51-60,,Tem mais de um trabalho,1
2020,9,Norte,17,Tocantins,Homem,11-20,,Tem mais de um trabalho,1
2020,9,Nordeste,21,Maranhão,Homem,21-30,,Tem mais de um trabalho,41
2020,9,Nordeste,22,Piauí,Homem,21-30,,Tem mais de um trabalho,20
2020,9,Nordeste,23,Ceará,Homem,31-40,,Tem mais de um trabalho,65
2020,9,Nordeste,24,Rio Grande do Norte,Homem,51-60,,Tem mais de um trabalho,12
2020,9,Nordeste,24,Rio Grande do Norte,Mulher,51-60,,Tem mais de um trabalho,7
2020,9,Nordeste,24,Rio Grande do Norte,Mulher,11-20,,Tem mais de um trabalho,2
2020,9,Nordeste,25,Paraíba,Mulher,21-30,,Tem mais de um trabalho,16
2020,9,Nordeste,28,Sergipe,Mulher,31-40,,Tem mais de um trabalho,22
2020,9,Nordeste,28,Sergipe,Homem,41-50,,Tem mais de um trabalho,28
2020,9,Sudeste,31,Minas Gerais,Homem,41-50,,Tem mais de um trabalho,120
2020,9,Sudeste,32,Espírito Santo,Mulher,31-40,,Tem mais de um trabalho,45
2020,9,Norte,16,Amapá,Mulher,11-20,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,23,Ceará,Homem,0-10,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,23,Ceará,Homem,61-70,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,25,Paraíba,Homem,31-40,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,3
2020,9,Nordeste,25,Paraíba,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,2
2020,9,Nordeste,25,Paraíba,Mulher,11-20,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,27,Alagoas,Homem,41-50,Respiratório grave,Na semana passada teve dificuldade para respirar?,1
2020,9,Nordeste,28,Sergipe,Homem,21-30,Respiratório leve,Na semana passada teve dor de garganta?,8
2020,9,Nordeste,28,Sergipe,Homem,71+,Respiratório grave,Na semana passada teve dificuldade para respirar?,2
2020,9,Nordeste,29,Bahia,Mulher,11-20,Respiratório grave,Na semana passada teve dificuldade para respirar?,1
2020,9,Nordeste,29,Bahia,Mulher,0-10,Respiratório leve,Na semana passada teve dor de garganta?,6
2020,9,Sudeste,31,Minas Gerais,Mulher,71+,Respiratório grave,Na semana passada teve dificuldade para respirar?,15
2020,9,Sudeste,31,Minas Gerais,Mulher,11-20,Respiratório grave,Na semana passada teve dificuldade para respirar?,5
2020,9,Sudeste,32,Espírito Santo,Mulher,31-40,Respiratório grave,Na semana passada teve dificuldade para respirar?,8
2020,9,Sudeste,32,Espírito Santo,Homem,21-30,Respiratório leve,Na semana passada teve dor de garganta?,13
2020,9,Norte,11,Rondônia,Mulher,61-70,Sintoma geral,Na semana passada teve febre?,4
2020,9,Norte,13,Amazonas,Mulher,71+,Sintoma geral,Na semana passada teve febre?,4
2020,9,Norte,14,Roraima,Mulher,61-70,Sintoma geral,Na semana passada teve febre?,4
2020,9,Norte,15,Pará,Mulher,41-50,Sintoma geral,Na semana passada teve febre?,11
2020,9,Norte,16,Amapá,Mulher,41-50,Sintoma geral,Na semana passada teve febre?,8
2020,9,Norte,17,Tocantins,Mulher,71+,Sintoma geral,Na semana passada teve febre?,2
2020,9,Norte,17,Tocantins,Homem,61-70,Sintoma geral,Na semana passada teve febre?,4
2020,9,Nordeste,22,Piauí,Homem,51-60,Sintoma geral,Na semana passada teve febre?,5
2020,9,Nordeste,22,Piauí,Homem,41-50,Sintoma geral,Na semana passada teve febre?,2
2020,9,Nordeste,22,Piauí,Homem,0-10,Sintoma geral,Na semana passada teve febre?,5
2020,9,Nordeste,22,Piauí,Homem,21-30,Sintoma geral,Na semana passada teve febre?,2
2020,9,Nordeste,24,Rio Grande do Norte,Mulher,41-50,Sintoma geral,Na semana passada teve febre?,5
2020,9,Nordeste,25,Paraíba,Homem,31-40,Sintoma geral,Na semana passada teve febre?,11
2020,9,Nordeste,26,Pernambuco,Homem,61-70,Sintoma geral,Na semana passada teve febre?,1
2020,9,Nordeste,27,Alagoas,Homem,11-20,Sintoma geral,Na semana passada teve febre?,9
2020,9,Nordeste,27,Alagoas,Mulher,0-10,Sintoma geral,Na semana passada teve febre?,13
2020,9,Nordeste,29,Bahia,Mulher,0-10,Sintoma geral,Na semana passada teve febre?,10
2020,9,Norte,12,Acre,Homem,61-70,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Norte,17,Tocantins,Homem,51-60,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Nordeste,21,Maranhão,Mulher,61-70,Respiratório grave,Na semana passada teve dor no peito?,3
2020,9,Nordeste,21,Maranhão,Homem,51-60,Respiratório grave,Na semana passada teve dor no peito?,6
2020,9,Nordeste,21,Maranhão,Mulher,11-20,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Nordeste,25,Paraíba,Mulher,51-60,Respiratório grave,Na semana passada teve dor no peito?,2
2020,9,Nordeste,26,Pernambuco,Mulher,0-10,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Nordeste,28,Sergipe,Homem,0-10,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Nordeste,28,Sergipe,Mulher,0-10,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Nordeste,29,Bahia,Homem,41-50,Respiratório grave,Na semana passada teve dor no peito?,4
2020,9,Nordeste,29,Bahia,Homem,11-20,Respiratório grave,Na semana passada teve dor no peito?,2
2020,9,Sudeste,31,Minas Gerais,Homem,11-20,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Nordeste,28,Sergipe,Mulher,71+,,"Por causa disso, foi a algum estabelecimento de saúde?",3
2020,9,Nordeste,28,Sergipe,Mulher,11-20,,"Por causa disso, foi a algum estabelecimento de saúde?",5
2020,9,Nordeste,28,Sergipe,Homem,0-10,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",1
2020,9,Nordeste,29,Bahia,Homem,21-30,,"Por causa disso, foi a algum estabelecimento de saúde?",7
2020,9,Nordeste,29,Bahia,Homem,11-20,,"Por causa disso, foi a algum estabelecimento de saúde?",3
2020,9,Nordeste,29,Bahia,Homem,61-70,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",3
2020,9,Sudeste,32,Espírito Santo,Homem,71+,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",2
2020,9,Sudeste,32,Espírito Santo,Homem,51-60,,"Por causa disso, foi a algum estabelecimento de saúde?",6
2020,9,Sudeste,32,Espírito Santo,Homem,0-10,,"Por causa disso, foi a algum estabelecimento de saúde?",6
2020,9,Norte,12,Acre,Homem,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",1
2020,9,Norte,13,Amazonas,Mulher,31-40,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Norte,14,Roraima,Mulher,41-50,,"Na semana passada, estava temporariamente afastado de algum trabalho?",47
2020,9,Norte,14,Roraima,Mulher,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",6
2020,9,Norte,14,Roraima,Homem,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",5
2020,9,Norte,15,Pará,Mulher,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",2
2020,9,Norte,16,Amapá,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",14
2020,9,Norte,16,Amapá,Homem,41-50,,"Na semana passada, estava temporariamente afastado de algum trabalho?",16
2020,9,Norte,17,Tocantins,Mulher,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",18
2020,9,Nordeste,21,Maranhão,Mulher,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",80
2020,9,Nordeste,21,Maranhão,Homem,0-10,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Nordeste,22,Piauí,Homem,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",31
2020,9,Nordeste,23,Ceará,Homem,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",81
2020,9,Nordeste,23,Ceará,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",31
2020,9,Nordeste,24,Rio Grande do Norte,Mulher,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",18
2020,9,Nordeste,24,Rio Grande do Norte,Mulher,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",41
2020,9,Nordeste,25,Paraíba,Homem,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",6
2020,9,Nordeste,26,Pernambuco,Mulher,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",5
2020,9,Nordeste,27,Alagoas,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",12
2020,9,Nordeste,27,Alagoas,Homem,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",35
2020,9,Nordeste,28,Sergipe,Homem,41-50,,"Na semana passada, estava temporariamente afastado de algum trabalho?",22
2020,9,Nordeste,28,Sergipe,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Nordeste,28,Sergipe,Mulher,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",1
2020,9,Nordeste,29,Bahia,Mulher,11-20,,"Na semana passada, estava temporariamente afastado de algum trabalho?",16
2020,9,Sudeste,32,Espírito Santo,Mulher,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",29
2020,9,Norte,11,Rondônia,Homem,21-30,,Tem mais de um trabalho,15
2020,9,Norte,13,Amazonas,Homem,31-40,,Tem mais de um trabalho,30
2020,9,Norte,13,Amazonas,Mulher,41-50,,Tem mais de um trabalho,22
2020,9,Norte,15,Pará,Homem,61-70,,Tem mais de um trabalho,9
2020,9,Nordeste,23,Ceará,Mulher,51-60,,Tem mais de um trabalho,25
2020,9,Nordeste,24,Rio Grande do Norte,Homem,61-70,,Tem mais de um trabalho,6
2020,9,Nordeste,24,Rio Grande do Norte,Homem,21-30,,Tem mais de um trabalho,15
2020,9,Nordeste,26,Pernambuco,Mulher,21-30,,Tem mais de um trabalho,23
2020,9,Nordeste,26,Pernambuco,Homem,11-20,,Tem mais de um trabalho,6
2020,9,Nordeste,29,Bahia,Mulher,31-40,,Tem mais de um trabalho,31
2020,9,Nordeste,29,Bahia,Homem,41-50,,Tem mais de um trabalho,60
2020,9,Nordeste,29,Bahia,Homem,21-30,,Tem mais de um trabalho,36
2020,9,Nordeste,29,Bahia,Homem,71+,,Tem mais de um trabalho,2
2020,9,Norte,17,Tocantins,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,21,Maranhão,Mulher,11-20,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,21,Maranhão,Homem,41-50,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,22,Piauí,Homem,21-30,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,24,Rio Grande do Norte,Mulher,21-30,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,25,Paraíba,Mulher,31-40,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,3
2020,9,Nordeste,26,Pernambuco,Homem,51-60,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,27,Alagoas,Homem,61-70,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,1
2020,9,Nordeste,29,Bahia,Mulher,21-30,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,2
2020,9,Sudeste,33,Rio de Janeiro,Homem,31-40,,Providência tomada para recuperar dos sintomas foi ligar para algum profissional de saúde,3
2020,9,Nordeste,28,Sergipe,Mulher,11-20,Respiratório grave,Na semana passada teve dificuldade para respirar?,4
2020,9,Nordeste,28,Sergipe,Mulher,71+,Respiratório grave,Na semana passada teve dificuldade para respirar?,1
2020,9,Nordeste,28,Sergipe,Mulher,61-70,Respiratório leve,Na semana passada teve dor de garganta?,2
2020,9,Nordeste,29,Bahia,Mulher,31-40,Respiratório leve,Na semana passada teve dor de garganta?,22
2020,9,Nordeste,29,Bahia,Mulher,21-30,Respiratório leve,Na semana passada teve dor de garganta?,15
2020,9,Sudeste,31,Minas Gerais,Mulher,0-10,Respiratório leve,Na semana passada teve dor de garganta?,19
2020,9,Sudeste,31,Minas Gerais,Mulher,21-30,Respiratório leve,Na semana passada teve dor de garganta?,35
2020,9,Sudeste,31,Minas Gerais,Mulher,11-20,Respiratório leve,Na semana passada teve dor de garganta?,20
2020,9,Sudeste,31,Minas Gerais,Homem,51-60,Respiratório grave,Na semana passada teve dificuldade para respirar?,11
2020,9,Norte,11,Rondônia,Mulher,11-20,Sintoma geral,Na semana passada teve febre?,6
2020,9,Norte,11,Rondônia,Mulher,0-10,Sintoma geral,Na semana passada teve febre?,6
2020,9,Norte,12,Acre,Mulher,11-20,Sintoma geral,Na semana passada teve febre?,3
2020,9,Norte,12,Acre,Homem,61-70,Sintoma geral,Na semana passada teve febre?,2
2020,9,Norte,13,Amazonas,Mulher,21-30,Sintoma geral,Na semana passada teve febre?,14
2020,9,Norte,13,Amazonas,Mulher,41-50,Sintoma geral,Na semana passada teve febre?,11
2020,9,Norte,14,Roraima,Homem,0-10,Sintoma geral,Na semana passada teve febre?,8
2020,9,Norte,14,Roraima,Mulher,51-60,Sintoma geral,Na semana passada teve febre?,7
2020,9,Norte,14,Roraima,Homem,11-20,Sintoma geral,Na semana passada teve febre?,3
2020,9,Norte,15,Pará,Homem,71+,Sintoma geral,Na semana passada teve febre?,2
2020,9,Norte,16,Amapá,Homem,21-30,Sintoma geral,Na semana passada teve febre?,4
2020,9,Norte,17,Tocantins,Mulher,51-60,Sintoma geral,Na semana passada teve febre?,6
2020,9,Nordeste,24,Rio Grande do Norte,Mulher,51-60,Sintoma geral,Na semana passada teve febre?,2
2020,9,Nordeste,25,Paraíba,Mulher,41-50,Sintoma geral,Na semana passada teve febre?,3
2020,9,Nordeste,25,Paraíba,Mulher,71+,Sintoma geral,Na semana passada teve febre?,2
2020,9,Nordeste,27,Alagoas,Mulher,61-70,Sintoma geral,Na semana passada teve febre?,4
2020,9,Nordeste,27,Alagoas,Mulher,31-40,Sintoma geral,Na semana passada teve febre?,7
2020,9,Nordeste,27,Alagoas,Mulher,71+,Sintoma geral,Na semana passada teve febre?,3
2020,9,Nordeste,27,Alagoas,Homem,21-30,Sintoma geral,Na semana passada teve febre?,3
2020,9,Nordeste,29,Bahia,Mulher,71+,Sintoma geral,Na semana passada teve febre?,4
2020,9,Nordeste,29,Bahia,Homem,41-50,Sintoma geral,Na semana passada teve febre?,5
2020,9,Sudeste,31,Minas Gerais,Mulher,11-20,Sintoma geral,Na semana passada teve febre?,9
2020,9,Sudeste,32,Espírito Santo,Mulher,11-20,Sintoma geral,Na semana passada teve febre?,1
2020,9,Norte,15,Pará,Homem,61-70,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Norte,16,Amapá,Homem,11-20,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Norte,16,Amapá,Homem,41-50,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Nordeste,21,Maranhão,Mulher,31-40,Respiratório grave,Na semana passada teve dor no peito?,7
2020,9,Nordeste,22,Piauí,Homem,41-50,Respiratório grave,Na semana passada teve dor no peito?,3
2020,9,Nordeste,25,Paraíba,Homem,71+,Respiratório grave,Na semana passada teve dor no peito?,1
2020,9,Nordeste,26,Pernambuco,Mulher,51-60,Respiratório grave,Na semana passada teve dor no peito?,5
2020,9,Nordeste,29,Bahia,Homem,51-60,Respiratório grave,Na semana passada teve dor no peito?,4
2020,9,Sudeste,31,Minas Gerais,Homem,31-40,Respiratório grave,Na semana passada teve dor no peito?,7
2020,9,Sudeste,32,Espírito Santo,Mulher,31-40,Respiratório grave,Na semana passada teve dor no peito?,2
2020,9,Nordeste,28,Sergipe,Mulher,0-10,,"Por causa disso, foi a algum estabelecimento de saúde?",7
2020,9,Nordeste,29,Bahia,Homem,31-40,,"Por causa disso, foi a algum estabelecimento de saúde?",7
2020,9,Nordeste,29,Bahia,Homem,71+,,"Por causa disso, foi a algum estabelecimento de saúde?",7
2020,9,Sudeste,31,Minas Gerais,Mulher,41-50,,"Por causa disso, foi a algum estabelecimento de saúde?",47
2020,9,Sudeste,31,Minas Gerais,Mulher,21-30,,"Por causa disso, foi a algum estabelecimento de saúde?",25
2020,9,Sudeste,31,Minas Gerais,Homem,71+,,"Por causa disso, foi a algum estabelecimento de saúde?",19
2020,9,Sudeste,31,Minas Gerais,Homem,71+,,"Ao procurar o hospital, teve que ficar internado por um dia ou mais",4
2020,9,Sudeste,32,Espírito Santo,Mulher,21-30,,"Por causa disso, foi a algum estabelecimento de saúde?",11
2020,9,Norte,11,Rondônia,Mulher,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",1
2020,9,Norte,13,Amazonas,Mulher,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",54
2020,9,Norte,13,Amazonas,Homem,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",3
2020,9,Norte,13,Amazonas,Mulher,71+,,"Na semana passada, estava temporariamente afastado de algum trabalho?",2
2020,9,Norte,13,Amazonas,Homem,11-20,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Norte,16,Amapá,Homem,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",10
2020,9,Nordeste,21,Maranhão,Homem,51-60,,"Na semana passada, estava temporariamente afastado de algum trabalho?",48
2020,9,Nordeste,23,Ceará,Mulher,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",93
2020,9,Nordeste,23,Ceará,Mulher,41-50,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Nordeste,25,Paraíba,Homem,61-70,,"Na semana passada, estava temporariamente afastado de algum trabalho?",24
2020,9,Nordeste,26,Pernambuco,Mulher,31-40,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Nordeste,26,Pernambuco,Homem,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",70
2020,9,Nordeste,26,Pernambuco,Homem,21-30,,"Na semana passada, estava temporariamente afastado de algum trabalho?",41
2020,9,Nordeste,27,Alagoas,Mulher,51-60,,Providência tomada para recuperar dos sintomas foi outra,1
2020,9,Nordeste,28,Sergipe,Homem,31-40,,"Na semana passada, estava temporariamente afastado de algum trabalho?",21
