ano,mes,regiao,descricao_sexo,faixa_etaria,descricao_pergunta,descricao_resposta,qtd_registros
2020,10,Nordeste,Homem,11-20,Tem mais de um trabalho,Não,1265
2020,10,Sudeste,Mulher,31-40,Tem mais de um trabalho,Sim,356
2020,10,Sudeste,Homem,61-70,Tem mais de um trabalho,Sim,127
2020,10,Sudeste,Homem,71+,Tem mais de um trabalho,Sim,17
2020,10,Norte,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2442
2020,10,Norte,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,660
2020,10,Nordeste,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2150
2020,10,Sudeste,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,283
2020,10,Sudeste,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,82
2020,10,Norte,Homem,71+,Tem mais de um trabalho,Sim,5
2020,10,Nordeste,Homem,41-50,Tem mais de um trabalho,Não,4857
2020,10,Nordeste,Homem,41-50,Tem mais de um trabalho,Sim,358
2020,10,Sudeste,Mulher,31-40,Tem mais de um trabalho,Não,4863
2020,10,Norte,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1260
2020,10,Norte,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,73
2020,10,Nordeste,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,5683
2020,10,Nordeste,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4066
2020,10,Nordeste,Mulher,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,544
2020,10,Nordeste,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,354
2020,10,Sudeste,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,57
2020,10,Sudeste,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,215
2020,10,Sudeste,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,73
2020,10,Norte,Homem,61-70,Tem mais de um trabalho,Sim,33
2020,10,Sudeste,Mulher,61-70,Tem mais de um trabalho,Não,1069
2020,10,Norte,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2619
2020,10,Norte,Mulher,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,222
2020,10,Nordeste,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2898
2020,10,Nordeste,Mulher,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4691
2020,10,Nordeste,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,6052
2020,10,Sudeste,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1959
2020,10,Sudeste,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,355
2020,10,Norte,Mulher,41-50,Tem mais de um trabalho,Não,1713
2020,10,Sudeste,Homem,21-30,Tem mais de um trabalho,Não,4685
2020,10,Nordeste,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,367
2020,10,Nordeste,Mulher,41-50,Tem mais de um trabalho,Não,3710
2020,10,Nordeste,Homem,61-70,Tem mais de um trabalho,Não,1260
2020,10,Norte,Mulher,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1513
2020,10,Norte,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,600
2020,10,Sudeste,Mulher,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,603
2020,10,Sudeste,Mulher,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3285
2020,10,Sudeste,Mulher,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4378
2020,10,Sudeste,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1202
2020,10,Sudeste,Mulher,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3328
2020,10,Norte,Mulher,11-20,Tem mais de um trabalho,Não,338
2020,10,Sudeste,Homem,31-40,Tem mais de um trabalho,Não,6022
2020,10,Sudeste,Mulher,51-60,Tem mais de um trabalho,Sim,217
2020,10,Norte,Mulher,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1571
2020,10,Norte,Mulher,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,253
2020,10,Nordeste,Mulher,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,5253
2020,10,Nordeste,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1847
2020,10,Sudeste,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4222
2020,10,Norte,Mulher,31-40,Tem mais de um trabalho,Sim,122
2020,10,Norte,Mulher,41-50,Tem mais de um trabalho,Sim,107
2020,10,Nordeste,Mulher,21-30,Tem mais de um trabalho,Sim,160
2020,10,Nordeste,Mulher,11-20,Tem mais de um trabalho,Não,637
2020,10,Nordeste,Homem,71+,Tem mais de um trabalho,Sim,10
2020,10,Sudeste,Mulher,71+,Tem mais de um trabalho,Sim,7
2020,10,Nordeste,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,254
2020,10,Sudeste,Mulher,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,381
2020,10,Norte,Mulher,21-30,Tem mais de um trabalho,Sim,65
2020,10,Norte,Homem,21-30,Tem mais de um trabalho,Sim,98
2020,10,Norte,Mulher,11-20,Tem mais de um trabalho,Sim,6
2020,10,Nordeste,Homem,11-20,Tem mais de um trabalho,Sim,38
2020,10,Sudeste,Homem,71+,Tem mais de um trabalho,Não,470
2020,10,Sudeste,Mulher,11-20,Tem mais de um trabalho,Sim,22
2020,10,Norte,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,870
2020,10,Nordeste,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4335
2020,10,Nordeste,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2170
2020,10,Nordeste,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,57
2020,10,Sudeste,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1273
2020,10,Sudeste,Mulher,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,596
2020,10,Norte,Homem,61-70,Tem mais de um trabalho,Não,577
2020,10,Norte,Mulher,31-40,Tem mais de um trabalho,Não,1834
2020,10,Nordeste,Homem,71+,Tem mais de um trabalho,Não,309
2020,10,Sudeste,Mulher,21-30,Tem mais de um trabalho,Não,3567
2020,10,Sudeste,Mulher,41-50,Tem mais de um trabalho,Não,4683
2020,9,Centro-Oeste,Mulher,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",76
2020,9,Centro-Oeste,Mulher,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2994
2020,9,Centro-Oeste,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,664
2020,9,Centro-Oeste,Mulher,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",141
2020,9,Centro-Oeste,Mulher,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",187
2020,9,Centro-Oeste,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,742
2020,9,Centro-Oeste,Homem,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",42
2020,9,Sul,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2139
2020,9,Sul,Mulher,31-40,Tem mais de um trabalho,Sim,242
2020,9,Centro-Oeste,Homem,41-50,Tem mais de um trabalho,Sim,162
2020,9,Centro-Oeste,Homem,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2661
2020,9,Centro-Oeste,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,2332
2020,9,Centro-Oeste,Homem,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2585
2020,9,Centro-Oeste,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,142
2020,9,Centro-Oeste,Homem,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",60
2020,9,Sul,Mulher,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1406
2020,9,Sul,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2078
2020,9,Centro-Oeste,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,918
2020,9,Centro-Oeste,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,136
2020,9,Centro-Oeste,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,6
2020,9,Centro-Oeste,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,106
2020,9,Centro-Oeste,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,181
2020,9,Sul,Homem,61-70,Tem mais de um trabalho,Não,1189
2020,9,Sul,Homem,71+,Tem mais de um trabalho,Não,282
2020,9,Sul,Mulher,51-60,Tem mais de um trabalho,Sim,173
2020,9,Centro-Oeste,Homem,31-40,Tem mais de um trabalho,Não,2390
2020,9,Centro-Oeste,Mulher,21-30,Tem mais de um trabalho,Não,1427
2020,9,Centro-Oeste,Homem,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2615
2020,9,Centro-Oeste,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,1362
2020,9,Centro-Oeste,Mulher,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2646
2020,9,Centro-Oeste,Mulher,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,1820
2020,9,Centro-Oeste,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,1523
2020,9,Sul,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2236
2020,9,Sul,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,162
2020,9,Centro-Oeste,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1643
2020,9,Centro-Oeste,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,77
2020,9,Centro-Oeste,Mulher,71+,Tem mais de um trabalho,Não,47
2020,9,Centro-Oeste,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,2470
2020,9,Centro-Oeste,Mulher,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,1288
2020,9,Centro-Oeste,Mulher,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2936
2020,9,Centro-Oeste,Mulher,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2574
2020,9,Centro-Oeste,Mulher,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",21
2020,9,Centro-Oeste,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",67
2020,9,Sul,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,110
2020,9,Centro-Oeste,Mulher,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1132
2020,9,Centro-Oeste,Mulher,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1553
2020,9,Centro-Oeste,Mulher,41-50,Tem mais de um trabalho,Não,1856
2020,9,Centro-Oeste,Mulher,41-50,Tem mais de um trabalho,Sim,119
2020,9,Centro-Oeste,Homem,51-60,Tem mais de um trabalho,Sim,79
2020,9,Centro-Oeste,Homem,61-70,Tem mais de um trabalho,Sim,30
2020,9,Centro-Oeste,Homem,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",191
2020,9,Centro-Oeste,Mulher,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",16
2020,9,Centro-Oeste,Mulher,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",191
2020,9,Centro-Oeste,Mulher,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",46
2020,9,Centro-Oeste,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1591
2020,9,Centro-Oeste,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,650
2020,9,Centro-Oeste,Mulher,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,210
2020,9,Sul,Mulher,41-50,Tem mais de um trabalho,Não,3155
2020,9,Sul,Mulher,61-70,Tem mais de um trabalho,Não,690
2020,9,Sul,Homem,31-40,Tem mais de um trabalho,Sim,286
2020,9,Sul,Homem,71+,Tem mais de um trabalho,Sim,16
2020,9,Centro-Oeste,Mulher,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,1140
2020,9,Centro-Oeste,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,262
2020,9,Centro-Oeste,Mulher,31-40,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",242
2020,9,Centro-Oeste,Homem,21-30,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",188
2020,9,Centro-Oeste,Homem,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",10
2020,9,Sul,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2020
2020,9,Sul,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,228
2020,9,Sul,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,21
2020,9,Sul,Mulher,41-50,Tem mais de um trabalho,Sim,260
2020,9,Centro-Oeste,Mulher,61-70,Tem mais de um trabalho,Não,295
2020,9,Centro-Oeste,Homem,21-30,Tem mais de um trabalho,Não,1977
2020,9,Centro-Oeste,Homem,71+,Tem mais de um trabalho,Não,143
2020,9,Centro-Oeste,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,814
2020,9,Centro-Oeste,Homem,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",71
2020,9,Centro-Oeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,44
2020,9,Sul,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,554
2020,9,Sul,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,68
2020,9,Centro-Oeste,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1745
2020,9,Sul,Homem,21-30,Tem mais de um trabalho,Não,3133
2020,9,Centro-Oeste,Homem,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2331
2020,9,Centro-Oeste,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2762
2020,9,Centro-Oeste,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,494
2020,9,Centro-Oeste,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1342
2020,9,Centro-Oeste,Mulher,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1769
2020,9,Centro-Oeste,Mulher,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2376
2020,9,Centro-Oeste,Mulher,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",227
2020,9,Centro-Oeste,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,307
2020,9,Centro-Oeste,Homem,0-10,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",196
2020,9,Centro-Oeste,Homem,11-20,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, e pelo menos um morador conseguiu",268
2020,9,Centro-Oeste,Homem,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",50
2020,9,Sul,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3213
2020,9,Centro-Oeste,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1010
2020,9,Centro-Oeste,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,92
2020,9,Centro-Oeste,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,357
2020,9,Centro-Oeste,Mulher,21-30,Tem mais de um trabalho,Sim,64
2020,9,Centro-Oeste,Mulher,51-60,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,2676
2020,9,Centro-Oeste,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,1822
2020,9,Centro-Oeste,Homem,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,Não solicitou,1086
2020,9,Centro-Oeste,Homem,61-70,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",23
2020,9,Sul,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,515
2020,9,Centro-Oeste,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,37
2020,9,Sul,Homem,61-70,Tem mais de um trabalho,Sim,52
2020,9,Sul,Mulher,11-20,Tem mais de um trabalho,Sim,27
2020,9,Centro-Oeste,Mulher,31-40,Tem mais de um trabalho,Sim,108
